,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_15/03-02-03-02-02-01-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.137479167'))",,,,32.48335,0.05636647,31.352816,32.00207,35.030727,3.6779118,27.158915,22.378546,9.363967,6.2263794,0.5724246,1.166425,0.02361896,0.20108189,1.1389678,1.1153488,9.057258,4.0633397,7.8537107,4.4633045,0.18974723,1.3259857,18.768064,0.82682616,-2.9153962,-5.261651,15.768763,0.6622881,1.7673597,9.867268,0.014189061,1.3488066,0.865016,0.8677441,8.2000265,0.4792079,3.9579933,2.5321803,13.72867,0.52833986,644.09875,0.4927618,1142.7046,0.21297295,-113.27182,-0.84681225,1735.4117,0.2208472,717.5892,0.2955894,-103.19833,-0.8910404,2726.752,0.14844592,816.3747,0.3626677,-103.56849,-0.8858998,-9.4905,-0.5884308,16.709421,0.3428118,0.09722331,0.3764813,-0.014255648,-0.7496136,0.35199127,0.7343695,28.554298,0.42930856,-7.834347,-2.0935414,19.10564,0.6441572,-5.4033823,-3.7759976,-12.841568,23.008942,-0.014837586,0.005487958,0.014796443,1.6990292,0.7371008,0.7033333,0.25978622,0.4725,0.4489084,-31.399832
"('/content/ravdess/Actor_15/03-02-01-01-02-02-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.304312500'))",,,,32.378494,0.031480856,31.67216,32.080383,33.6342,1.9620419,24.399282,20.255632,6.948903,2.3366346,0.36443612,1.1079209,0.010083999,0.20679319,0.7298529,0.71976894,5.7094245,2.8840883,3.6571958,1.5734402,0.0897492,1.2405634,20.349909,0.8007153,6.5878787,1.7764595,12.962974,0.92360955,4.7823024,3.6035192,0.010236992,1.4885079,0.69239163,0.99504966,9.339151,0.42144704,2.2127783,3.9749937,17.954922,0.39363185,501.2878,0.56384516,1098.3463,0.23194842,-102.764,-0.93658704,1468.2532,0.20808958,717.0972,0.3864597,-102.10719,-0.8948291,2553.1536,0.11079927,661.078,0.45162407,-105.181816,-0.84149325,-12.170469,-0.5035672,21.35809,0.35855573,0.09532284,0.46430752,-0.017523896,-0.6758736,0.16720271,0.62177324,30.246181,0.49813792,2.5198047,5.4315057,13.7326565,1.1176617,-4.9664273,-3.705386,-15.194556,26.161991,-0.013755284,0.009010508,0.0037568312,1.6317016,0.7109005,0.74333334,0.25978622,0.48,0.44226688,-35.80319
"('/content/ravdess/Actor_15/03-02-04-02-02-02-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.270937500'))",,,,32.015095,0.09093397,30.94094,31.795393,34.238968,3.298027,52.844986,32.551205,63.931953,94.02611,0.3211956,1.052582,0.011471119,0.16824839,0.70075446,0.6892834,5.8173914,3.933575,5.311414,3.7092404,0.09745946,1.165175,17.71299,0.9531146,4.2275715,2.7852724,12.850777,0.92041224,2.615458,5.389943,0.0153645,1.3163232,0.88197935,0.81217974,7.594017,0.6103397,4.215012,2.1902792,17.944695,0.361665,575.2744,0.54750544,1123.1453,0.2515508,-109.54152,-0.8567817,1593.8872,0.22115548,816.3978,0.31053925,-105.148605,-0.8560739,2590.4885,0.13652425,767.8919,0.44521263,-107.275505,-0.8193195,-11.80388,-0.5166007,20.458977,0.3457865,0.089152634,0.47045144,-0.013355035,-0.92516214,0.18147048,0.5503052,29.187702,0.45268983,1.3437021,10.45791,15.876908,0.8606317,-2.3865767,-6.9375863,-7.8356915,17.26729,0.012530273,0.008748143,0.007847312,1.8779343,1.1876484,0.42999998,0.19575495,0.38799998,0.4314348,-37.832737
"('/content/ravdess/Actor_15/03-02-02-01-02-01-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.437770833'))",,,,32.245876,0.07693746,31.18695,31.884195,35.45315,4.266201,26.043291,18.911957,15.896922,7.1940627,0.23747166,1.0298052,0.012424117,0.14469668,0.47151327,0.45908916,3.12702,2.7305741,4.1890798,3.8772652,0.060550213,1.2174045,20.098219,0.87286776,9.750039,1.0815374,14.669118,0.6447502,2.6905575,6.238233,0.023243353,2.5352678,0.71743786,0.9624098,9.158341,0.47407365,4.0739822,2.068844,20.917799,0.3378719,469.4113,0.5010566,1116.8367,0.22030663,-104.20389,-0.9072297,1439.7402,0.22630502,771.3402,0.34373653,-107.833046,-0.821594,2546.3025,0.1077256,695.3232,0.6220949,-111.22349,-0.7662408,-16.253922,-0.4439257,25.088667,0.32756296,0.080983825,0.4616642,-0.01924072,-0.6432805,0.11298234,0.6185219,32.416515,0.40293488,9.268097,1.3088574,15.401765,0.78440887,-6.003562,-3.1419654,-12.822566,22.545214,-0.02146909,0.008615462,0.0054825894,1.5837104,0.6864989,0.74333334,0.260427,0.5175,0.44375527,-39.446835
"('/content/ravdess/Actor_15/03-02-06-01-01-02-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.270937500'))",,,,32.427345,0.04982297,31.438911,32.11076,34.349728,2.9108162,53.361015,73.00223,17.343176,13.147082,0.45552832,1.1815209,0.014832907,0.21921173,0.9178574,0.9030245,9.23651,7.299481,6.908109,3.6593642,0.1700047,1.3131608,15.6255865,1.0337491,3.9100544,2.648757,10.842125,1.1619322,2.0870078,8.400401,0.015932124,1.1818093,1.0190033,0.770011,8.203251,0.40940905,3.3383162,2.3289416,16.317244,0.39621818,579.93713,0.4964866,1201.8333,0.22187671,-107.19159,-0.87999415,1595.9359,0.21968734,832.2494,0.48734295,-103.19288,-0.87052864,2605.4065,0.14428781,718.0325,0.45001286,-104.80837,-0.84229136,-12.492612,-0.50401384,20.72778,0.39097401,0.04588777,1.0713961,-0.014826112,-0.88365513,0.31149858,0.7225701,26.309065,0.4638636,4.664791,2.438695,13.791524,1.0814712,0.2587906,82.100685,-8.610404,18.831686,0.02071931,0.007908097,0.010351034,1.8779343,0.7125891,0.7466666,0.28241023,0.63,0.4166533,-32.813442
"('/content/ravdess/Actor_15/03-02-01-01-01-01-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.471145833'))",,,,32.393963,0.032333944,31.697315,32.080776,33.75638,2.059063,10.190715,4.955721,12.203046,9.361976,0.29848984,1.1141806,0.013299766,0.14635509,0.64028925,0.6269895,4.740025,4.081703,3.3544543,1.4471253,0.07500617,1.2180786,22.04016,0.80074745,4.1671515,2.9957922,14.634509,0.7989387,0.2230473,80.771034,0.009874198,1.4912752,0.8015307,0.99743634,9.286442,0.40458038,0.13458915,56.29829,19.990965,0.34921375,539.7898,0.4521517,1157.5422,0.23503356,-99.11314,-0.96266425,1539.5107,0.20521118,872.63544,0.3812791,-100.43784,-0.9103774,2594.593,0.104676135,816.07434,0.45541248,-105.4979,-0.82107574,-14.027398,-0.5493335,24.876394,0.32223654,0.070980065,0.6414094,-0.017382363,-0.7064121,0.13539687,0.64196736,34.225777,0.37343788,0.5682423,24.007233,12.478768,1.1619289,-8.4640665,-2.2648878,-12.610911,21.971025,-0.020791853,0.0049339547,0.0047543766,1.5695068,0.68027216,0.78999996,0.12754084,0.65333337,0.43744203,-37.614223
"('/content/ravdess/Actor_15/03-02-05-01-02-02-15.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.937270833'))",,,,32.41824,0.10420571,31.255997,32.08466,34.74151,3.4855118,49.089676,23.52524,43.216034,31.019836,0.77310383,1.2654577,0.0192242,0.20157802,1.4955046,1.4762805,17.009031,10.303626,13.154815,8.495298,0.40475595,1.5634329,15.087062,0.96773994,-0.45711458,-32.89763,15.816238,0.82788146,5.0046725,3.5088365,0.04739367,2.3013241,1.1830561,0.62825924,5.778966,0.7041317,3.7787755,2.8851035,10.582455,0.88654983,880.7563,0.3631708,954.5729,0.43652636,-109.02841,-0.869432,1964.8523,0.17248146,750.08344,0.3741989,-103.81077,-0.9056102,2896.8127,0.12297799,797.8577,0.335695,-105.042656,-0.8836765,-6.724979,-0.9924008,13.770177,0.5876507,0.070495605,0.78791755,-0.01244518,-1.2648485,0.78581196,0.8940079,23.215971,0.5235314,-7.7525167,-2.0223413,18.549564,0.8942378,-3.2480474,-5.91034,-13.307188,23.75283,-0.026498506,0.00835408,0.012534798,1.7857144,0.7751938,0.65333337,0.24526627,0.61,0.3937004,-27.350996
"('/content/ravdess/Actor_04/03-02-03-01-01-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.404416667'))",,,,44.25389,0.08396229,43.42951,44.131943,47.590797,4.161289,88.83683,78.06618,26.63118,15.468357,0.56648016,1.1654929,0.0076482813,0.295748,1.3068187,1.2991705,7.843312,4.548751,10.305037,5.802413,0.21351051,1.2151875,7.3509445,1.7470409,-13.2821455,-1.5754317,-2.1850893,-4.743899,-25.208344,-0.9466491,0.016171975,2.429174,0.72021025,0.89208263,11.720108,0.47004548,8.630634,1.0019836,13.425886,0.6437784,737.06036,0.41175795,1197.3484,0.26058254,-129.12656,-0.7069443,1768.9872,0.1717771,947.9571,0.53784734,-105.47537,-0.8840484,2872.8699,0.11405151,787.1099,0.6596436,-107.17179,-0.8535316,-5.87005,-1.2130629,15.111589,0.51853174,0.15613122,0.20234773,-0.0024521044,-5.2569103,0.41453597,0.54515356,15.32854,0.7502039,-27.421871,-0.76126015,-3.3083575,-4.135019,-43.19179,-0.48317724,0.64976144,6.3475547,0.12457916,0.009747699,0.013006344,1.5945331,0.6912443,0.7266666,0.26599914,0.6933333,0.45050588,-31.828133
"('/content/ravdess/Actor_04/03-02-03-01-01-02-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.337666667'))",,,,44.13607,0.102917805,43.426174,44.178337,47.707184,4.2810097,1033.3156,1401.3357,33.618565,26.16815,0.6095298,1.1206706,0.009440316,0.33876354,1.3323007,1.3228604,8.665893,4.582492,10.762463,6.5807147,0.24996375,1.2182384,7.250968,1.6399609,-12.565964,-1.5133138,-0.30393285,-37.416004,-21.806812,-1.1301733,0.017725658,1.7435678,0.75883466,0.8646347,10.89572,0.5146198,8.586171,1.304247,11.516046,0.9213682,737.7739,0.43341848,1211.3712,0.3179154,-130.70319,-0.68819267,1744.2285,0.18193763,887.4336,0.41604272,-103.92081,-0.8942039,2883.179,0.11433555,700.23267,0.6990656,-105.68926,-0.86102945,-5.0630555,-1.5548741,14.348976,0.6053428,0.14926341,0.23438323,-0.0022660403,-5.2593546,0.47476745,0.57024604,13.425415,0.86360395,-23.768753,-0.8690891,-0.78730685,-19.282244,-40.26768,-0.5353592,-0.2517533,7.494472,0.11095068,0.010554025,0.021806693,2.0833335,0.4683841,1.105,0.53499997,0.66999996,0.43458793,-31.351587
"('/content/ravdess/Actor_04/03-02-05-02-01-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.070729167'))",,,,43.916145,0.077836566,43.269936,44.206573,46.443108,3.173172,101.87805,70.38824,24.854515,13.752207,0.9003173,1.3674614,0.0074948464,0.22771582,1.7334194,1.7259246,27.15377,15.142409,14.918628,6.9653206,0.5569196,1.6436757,1.9739146,5.3357487,-11.831255,-1.5318189,-2.473232,-4.742134,-21.943262,-1.0984151,0.02390494,1.8928311,1.1022115,0.81131494,8.41965,0.5933177,3.790971,2.183604,9.781149,1.0207125,778.7466,0.4293305,971.71027,0.29299894,-140.04086,-0.6397257,1888.3857,0.1941046,800.4371,0.56667393,-114.25531,-0.83424,2976.3806,0.111601,600.538,0.63212657,-114.95242,-0.8216339,-1.3441098,-6.25284,11.821037,0.6292019,0.15422674,0.16970216,0.00040332205,37.82619,1.210234,0.8696839,6.2197065,1.8171616,-23.521051,-0.8539134,-5.073096,-3.2837467,-44.816727,-0.38932905,2.9771957,4.3143034,0.12075798,0.01465568,0.058181666,2.4630542,0.7481297,0.59,0.50918233,0.71999997,0.4382541,-25.558142
"('/content/ravdess/Actor_04/03-02-03-02-01-02-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.270916667'))",,,,44.507175,0.0883437,43.816406,44.257267,47.721252,3.9048462,160.86703,148.29279,17.736284,12.473588,0.73519784,1.191627,0.008775487,0.3047507,1.6209272,1.6121517,11.502156,7.217175,13.171378,7.3488336,0.3482054,1.3353685,5.8479857,2.0877647,-14.188127,-1.4333144,0.6508121,15.848075,-21.502102,-1.2256204,0.021811102,2.8819947,0.87444913,0.91503954,10.869689,0.4441756,7.001263,1.4718884,11.732652,0.78259194,817.52576,0.39723083,1149.0609,0.29285237,-134.71922,-0.67161614,1855.1863,0.18445061,856.4384,0.4687704,-111.975266,-0.83602434,2951.3203,0.11862909,900.0332,0.8193276,-112.69367,-0.8207896,-3.659112,-2.106234,13.7998295,0.5640416,0.14463949,0.21190755,0.00048341992,26.695072,0.70677966,0.64248455,12.247224,0.9341069,-28.454987,-0.7526026,-0.8121577,-16.470594,-42.932056,-0.5459576,1.2338343,5.930178,0.11790838,0.01119221,0.053370964,1.6431925,0.9501188,0.48499998,0.061032776,0.436,0.48730278,-28.699453
"('/content/ravdess/Actor_04/03-02-02-01-02-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.504499999'))",,,,44.617287,0.04370558,43.594284,44.02329,47.446377,3.8520927,24.556593,16.42313,11.642513,5.376526,0.47567308,1.0528113,0.00944862,0.2374476,1.076431,1.0669824,6.991492,4.5107474,5.8869567,2.5603116,0.13160427,1.1423923,9.421978,1.355733,-12.154128,-1.4408954,-6.4792266,-2.060626,-23.41974,-0.97204715,0.009241677,1.7683951,0.71722585,1.1957034,13.80691,0.37335515,9.190907,0.647439,17.085175,0.5515002,885.73706,0.3002173,1169.3983,0.28153875,-108.2956,-0.8806191,1803.4353,0.15002443,914.5089,0.48064777,-101.56529,-0.9164067,3024.928,0.09211007,531.2792,0.7502059,-105.40352,-0.8475107,-7.9023647,-0.78730124,19.283934,0.4100223,0.16379984,0.17345807,-0.0045633484,-2.5240188,0.24573484,0.5040316,17.177778,0.70024025,-22.88285,-0.757289,-11.321656,-1.4077545,-41.084454,-0.41130593,-1.1328175,8.658801,0.1246293,0.011289648,0.007090987,1.7817373,0.45045045,1.17,0.55,0.68333334,0.42820036,-34.24202
"('/content/ravdess/Actor_04/03-02-05-01-02-02-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.070729167'))",,,,42.83317,0.13257724,42.887383,43.83226,44.810207,1.9228249,158.18599,166.51187,38.722546,35.446064,0.61162454,1.2852635,0.0010339657,0.1205153,1.4456183,1.4445843,13.355621,7.3557863,10.402317,5.596926,0.25798422,1.37237,6.2188,1.8121042,-8.078753,-2.6688757,-2.4050539,-4.9440093,-19.248781,-1.3416275,0.016955614,3.0608256,0.88676524,0.8940262,10.239882,0.60769266,9.709376,1.7092247,11.5651655,0.8702291,860.26825,0.3869542,1092.3439,0.29522252,-129.56068,-0.71443903,1866.6897,0.17916651,944.6618,0.5741017,-110.66891,-0.8524129,2955.8086,0.08755385,663.5144,0.62525046,-111.974075,-0.82995677,-5.336795,-1.7276595,15.266374,0.5944856,0.14634122,0.24221885,-0.0037448874,-3.8318377,0.5420954,0.62149453,11.128495,1.0853785,-21.647707,-1.0974555,-4.124398,-3.7323391,-41.107033,-0.5443044,-3.830487,10.777102,0.11588467,0.01576756,0.013447217,2.2167487,0.7481297,0.62666667,0.5018189,0.515,0.42839816,-30.595797
"('/content/ravdess/Actor_04/03-02-03-01-02-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.371041667'))",,,,44.40133,0.072772816,43.665546,44.177048,47.145935,3.4803886,85.800354,83.11771,13.162968,6.714654,0.76995486,1.1701562,0.01043114,0.28955218,1.7161374,1.7057062,14.2622595,10.190057,12.502883,5.9483843,0.34129852,1.2713549,6.0674815,1.8072786,-15.237459,-1.3620216,-1.5734245,-7.4832015,-24.02997,-1.1344477,0.013623432,2.2344787,0.706626,0.9651452,11.947076,0.42228222,7.3404965,1.1026956,12.22081,0.69199723,817.97974,0.43310657,1154.5701,0.34993896,-131.88165,-0.6913035,1801.1471,0.17970252,917.3571,0.4580186,-108.500015,-0.8732011,2942.491,0.10088554,777.90704,0.80272436,-110.285545,-0.8423018,-3.6874053,-1.9462041,13.267502,0.6134581,0.15296635,0.17939037,-0.00071139436,-16.792744,0.70147234,0.54542625,11.818055,0.9818735,-29.42027,-0.70699733,-3.4743195,-4.2413116,-46.605976,-0.4903537,0.26041508,6.948713,0.116014294,0.009485623,0.017561963,1.8348624,0.6960557,0.6866666,0.25315782,0.545,0.45746586,-28.477793
"('/content/ravdess/Actor_04/03-02-05-01-01-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.104104167'))",,,,43.5894,0.0765422,42.846775,43.989025,46.076015,3.2292404,99.53332,80.04884,24.810272,14.076609,0.61197954,1.2428927,0.010389193,0.20259188,1.3802385,1.3698493,12.176705,9.184061,12.435556,6.282042,0.27974442,1.4603982,4.574434,2.6932015,-9.561553,-1.947438,-0.95122784,-12.204741,-20.351204,-1.1029577,0.043213405,2.835497,0.90765834,0.8072544,10.024634,0.6051987,9.026108,1.0474235,12.229591,0.8073472,792.2501,0.43139455,1115.4501,0.32720095,-133.29425,-0.68275535,1817.0287,0.21163511,919.2869,0.5588209,-110.18746,-0.85964656,2934.511,0.12778497,730.04877,0.73597383,-111.52689,-0.83580816,-4.4884596,-1.9738634,13.748146,0.59488136,0.14385855,0.25185007,-0.0038243681,-3.8981876,0.5811041,0.734992,10.859757,1.1975449,-21.312796,-0.9839895,-4.1189756,-3.7648408,-38.500404,-0.5245633,1.0473177,4.7354093,0.11704549,0.011730555,0.01939774,1.9559904,0.4950495,0.955,0.45499998,0.6933333,0.45146674,-30.787102
"('/content/ravdess/Actor_04/03-02-05-02-02-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.004000'))",,,,42.906704,0.11218468,42.66501,43.99695,44.83078,2.1657715,287.42993,211.29568,37.622147,21.580515,0.743853,1.360519,0.009400101,0.19983561,1.5830035,1.5736034,16.77909,6.7789245,15.988361,9.975275,0.4030121,1.7559782,4.4321246,2.6407773,-6.6751246,-2.82341,-1.60207,-7.6234794,-21.68744,-1.0887034,0.04037415,3.098253,0.92994547,0.7938509,9.536044,0.59351385,6.7525344,1.3193636,11.696297,0.9306763,863.62695,0.4155865,1011.1683,0.37866774,-128.59116,-0.70548874,1912.4873,0.19545218,742.4157,0.49165097,-111.122696,-0.8333942,3041.576,0.10180789,689.2773,0.64300174,-112.03219,-0.81766725,-6.6159987,-1.4730232,15.814947,0.58846885,0.14120114,0.24506909,-0.0045652674,-3.184334,0.8373082,0.99733865,10.684547,1.2058878,-17.264269,-1.273798,-2.4012911,-6.900197,-40.88815,-0.5041246,-0.10458065,6.5704,0.11796304,0.011245659,0.015621989,2.255639,0.7614214,0.62333333,0.4325377,0.66333336,0.3423773,-26.774988
"('/content/ravdess/Actor_04/03-02-06-01-02-02-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.970625'))",,,,43.097366,0.11798162,42.96529,44.12166,45.576385,2.6110954,265.24902,164.92912,77.2118,77.61236,0.6331958,1.3030455,0.008786528,0.1593042,1.316134,1.3073474,13.561878,6.6034927,15.191066,8.069655,0.3204154,1.473453,7.9483757,1.4738482,-8.570475,-2.132955,-2.6831365,-4.126198,-20.123352,-1.1986891,0.037217155,2.6760473,0.9455136,0.90965486,9.8868475,0.62449294,6.0907564,1.5560328,12.998075,0.7549119,801.6559,0.3779514,1084.4126,0.31470037,-132.13498,-0.6735811,1819.1327,0.18708055,775.0858,0.55603707,-112.16973,-0.8202795,2996.0444,0.098132975,574.8716,0.80112404,-114.18858,-0.78699106,-7.0909176,-1.2980595,17.408049,0.5620594,0.15448149,0.2056783,-0.0036672903,-3.8103223,0.6719783,0.7303796,13.685453,0.9176581,-17.792006,-1.2300768,-3.1457708,-4.676808,-39.533913,-0.56918234,-2.2664676,10.902807,0.11959447,0.012880381,0.014241616,2.0202022,1.0230179,0.45499998,0.22951034,0.4975,0.39606658,-29.072145
"('/content/ravdess/Actor_04/03-02-02-02-01-01-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.305291667'))",,,,44.98053,0.044540524,43.905743,44.255726,47.87682,3.971077,62.776882,63.14165,5.75194,3.446195,0.4224363,1.0125989,0.011378423,0.30944648,0.74878293,0.7374045,4.474797,3.52679,4.885577,3.029576,0.09489607,1.0690389,9.799254,1.479642,-13.3763275,-1.2297372,-7.7415123,-1.8132079,-29.813843,-0.814868,0.008335588,1.9013,0.5478922,1.036642,14.656339,0.3172073,9.543048,0.7706027,19.516768,0.46875402,790.7032,0.24496679,1275.8523,0.267826,-95.277336,-1.0107573,1744.2039,0.14556591,800.81494,0.40762025,-91.060776,-0.993382,3055.6162,0.06902106,451.98386,0.950319,-95.787224,-0.90261716,-9.1087055,-0.85800797,20.693308,0.42868596,0.17558086,0.16179666,-0.0025541005,-4.480196,0.15599847,0.58107764,18.804228,0.58705425,-21.156506,-0.78208977,-12.437905,-1.298105,-46.5638,-0.36228448,2.5273058,4.179963,0.13004728,0.012492231,0.010671568,1.3232515,0.5725191,1.0266666,0.37932688,0.5225,0.4818389,-36.091446
"('/content/ravdess/Actor_04/03-02-03-01-02-02-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.471145833'))",,,,44.558506,0.056051385,43.901836,44.297157,46.186237,2.284401,37.462715,15.287344,9.41714,5.323381,0.63001585,1.1138303,0.011318232,0.2763349,1.386066,1.3747478,10.4355,6.1079054,8.392883,4.34257,0.22894154,1.2271458,8.8478775,1.3029011,-11.803422,-2.053076,1.0170349,12.4087715,-21.189087,-1.3167788,0.013110429,1.8309351,0.70951086,0.96668214,11.892883,0.48896706,7.4239364,0.99048656,12.358401,0.6994274,798.4575,0.42779067,1134.8491,0.28522852,-126.20187,-0.7137684,1778.2844,0.17632388,938.0587,0.47625718,-101.30715,-0.925279,2929.7878,0.09855188,711.9955,0.6584692,-104.00483,-0.8763004,-5.3454294,-1.5274675,14.502306,0.620579,0.15576263,0.19217971,9.325601e-06,1357.0059,0.42801157,0.6033123,14.065652,0.8144954,-26.687393,-0.8623672,-1.0987108,-13.314457,-41.74435,-0.56500244,-5.1456923,13.588101,0.06723525,0.0055571953,0.012996265,2.0179372,0.9070295,0.57,0.105593555,0.5075,0.42452177,-31.488123
"('/content/ravdess/Actor_04/03-02-02-02-01-02-04.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.205208333'))",,,,44.78746,0.047539834,43.73232,44.05977,47.909153,4.176834,-20.969297,73.378815,8.808198,7.2895427,0.4334432,1.0384259,0.010730053,0.28772712,0.8578503,0.8471203,5.716739,3.7120693,5.378429,3.3331542,0.10809304,1.166835,10.421681,1.2959476,-10.688404,-1.5405115,-6.6938133,-2.1326435,-27.224371,-0.8988741,0.008689408,1.8479625,0.5851369,1.0992818,14.187751,0.3921234,10.192911,0.7417577,19.21736,0.4989831,795.1688,0.2607436,1225.1941,0.26680237,-98.240395,-0.9720329,1770.6526,0.14393777,782.8116,0.55825776,-93.02317,-0.96551675,3068.677,0.0765368,462.8334,0.946143,-97.46926,-0.88092136,-10.589734,-0.7346069,21.550356,0.375394,0.1721187,0.15931192,-0.0037325167,-2.8408582,0.18049467,0.66491103,18.442816,0.61103994,-17.606903,-0.9765697,-11.47872,-1.4349515,-43.153996,-0.46276948,0.80619025,5.769951,0.12538221,0.010137066,0.009079524,1.5414258,0.38910508,1.5,0.84,0.6966666,0.44790873,-34.889534
