,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_12/03-01-04-01-01-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.603583333'))",,,,36.51328,0.06419068,34.0164,36.779545,38.06056,4.044159,49.288124,35.49052,44.784477,26.812716,0.18746431,1.1809713,0.019745477,0.058658417,0.37222707,0.3524816,3.7734182,2.013108,4.88576,2.5308836,0.06691957,1.3560554,16.82406,0.7864612,2.420966,4.204498,7.92253,1.3683963,-1.3007548,-10.788532,0.020636993,1.1600279,1.1609839,0.8842778,8.757775,0.446866,9.391626,1.0081866,18.376633,0.5136191,523.30914,0.50534934,1130.3207,0.2758519,-142.6302,-0.61067885,1544.6239,0.19576842,805.8457,0.38516086,-124.160484,-0.72044975,2558.6357,0.11530165,774.2064,0.4387281,-126.1876,-0.68951565,-13.237188,-0.5601898,23.696636,0.3770605,0.11092913,0.24213493,-0.011593047,-0.7844153,0.14522704,0.64303666,25.960337,0.5190506,-0.17033817,-66.84916,8.807685,1.7396328,-9.227355,-1.8056436,-9.115169,18.753288,0.03592646,0.00507877,0.010573808,1.9498608,0.28248587,1.49,0.0,1.01,0.07,-42.357197
"('/content/ravdess/Actor_12/03-01-08-01-01-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.536875'))",,,,36.775066,0.1378848,31.971285,35.394135,42.30134,10.330053,197.29889,253.0364,52.740677,50.650043,0.22177538,1.2649455,0.010392399,0.026946185,0.43803662,0.42764422,5.962777,3.7727344,4.9443493,2.5300908,0.09609871,1.4650162,11.600951,1.2871329,-0.44069043,-24.47195,4.737227,3.1916983,-2.6772072,-5.469312,0.02365675,1.5678371,1.154756,0.75378686,5.9158273,0.7276622,4.8195076,2.0578752,15.9402075,0.44625306,530.29596,0.4318673,1123.209,0.21133526,-139.77235,-0.6396641,1567.5104,0.18772297,785.593,0.45120794,-127.66504,-0.70308906,2597.6726,0.10194279,747.3581,0.37055975,-129.76584,-0.6703282,-9.613708,-0.7562375,19.37543,0.39163983,0.106386304,0.3289615,-0.014417755,-0.8117948,0.2338205,0.5978733,24.57654,0.51311094,-7.427131,-1.7224797,6.552207,3.354012,-14.26975,-1.0901393,-1.8490956,10.512056,0.058509618,0.012310746,0.010256215,2.2727273,0.86956525,0.4433333,0.42897812,0.68,0.42055517,-41.784355
"('/content/ravdess/Actor_12/03-01-05-02-02-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.803812500'))",,,,35.67004,0.18459132,30.781837,36.243813,41.23405,10.452213,225.10413,253.7367,77.35542,61.947678,0.5648012,1.3456339,0.017837044,0.1713543,1.1879443,1.1701072,13.818139,7.062514,12.274407,6.2687373,0.39025375,1.680214,12.631894,1.0974543,-0.087405086,-164.39183,2.11981,8.321293,-3.0884378,-5.8789234,0.06363546,2.57054,1.2039956,0.7236225,6.0940156,0.7067851,7.267304,1.2719046,16.516773,0.644331,510.97003,0.4239156,1190.1658,0.23296599,-143.21364,-0.59403855,1510.8246,0.1823737,797.185,0.38444316,-122.889114,-0.7427712,2569.334,0.11911839,812.78326,0.55696005,-125.656525,-0.697871,-8.678535,-0.9369421,20.774508,0.39372745,0.05202594,1.090936,-0.011450613,-1.1188263,0.89047086,0.87044615,23.576292,0.4971437,-8.042403,-2.2233074,0.75647634,32.84944,-16.033747,-1.325166,-6.266444,16.105556,0.028672885,0.008329915,0.04235693,1.8469657,1.6042781,0.25,0.14094916,0.41799998,0.4049395,-28.233862
"('/content/ravdess/Actor_12/03-01-08-02-01-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.703687500'))",,,,38.979733,0.12956217,33.20515,39.324608,43.783092,10.577942,42.060986,11.595906,76.63712,38.008743,0.31454194,1.2687619,0.016054396,0.055526435,0.6404182,0.6243638,6.8286347,4.140373,7.4692693,3.6855314,0.17483296,1.5122141,11.233804,1.0492513,-2.7738857,-4.0832977,3.076578,5.2537346,-3.633306,-4.1872177,0.04413379,1.7813276,1.4529735,0.44582093,5.227813,0.8866386,8.660137,1.2949636,16.013056,0.66729873,567.9206,0.4513627,1194.511,0.2628448,-151.08688,-0.5454755,1618.3644,0.17080759,748.986,0.4333641,-130.76855,-0.67293864,2657.7131,0.12978786,845.9806,0.5043216,-132.16246,-0.649864,-8.643222,-0.780503,18.784801,0.4370817,0.076281026,0.7130107,-0.01255391,-0.80586004,0.44160193,0.60330427,20.516045,0.5772983,-7.2658644,-1.863166,1.6551976,15.220756,-17.13483,-0.8483678,-2.5564997,11.911697,0.06252218,0.011267928,0.019225167,2.1680217,1.3736265,0.266,0.15742935,0.438,0.4691865,-36.933662
"('/content/ravdess/Actor_12/03-01-08-02-01-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.737062500'))",,,,41.604237,0.11012253,37.254257,40.887268,46.682396,9.428139,50.598217,20.565819,44.00683,27.499512,0.37169546,1.1943307,0.0144595625,0.11481706,0.77989995,0.7654404,6.8881536,3.5356035,9.082418,4.5901175,0.21063912,1.5241151,8.852122,1.4254096,-2.8185835,-4.403146,2.9687521,6.055478,-5.659297,-3.1043906,0.044034563,1.3718567,1.1443975,0.5971055,6.591404,0.7878895,8.864389,1.0740167,14.641723,0.65776694,668.698,0.40835106,1168.033,0.23652858,-141.88339,-0.6110091,1711.34,0.17382213,811.4593,0.45834938,-121.92087,-0.7372889,2758.6382,0.109804414,790.2974,0.36387518,-123.69737,-0.7089576,-8.447292,-0.92179066,19.092793,0.4315023,0.10435276,0.44325426,-0.009407628,-1.2506776,0.47783548,0.714497,17.845901,0.6885941,-9.98236,-1.2707043,-2.5047495,-9.996497,-19.520054,-0.8892193,-2.9277816,12.183207,0.038911972,0.0078038624,0.013513305,2.1505377,0.8174387,0.51666665,0.54835105,0.68,0.4421161,-35.174282
"('/content/ravdess/Actor_12/03-01-04-02-02-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.803791667'))",,,,42.687393,0.05265178,40.970806,42.944965,44.471092,3.500286,39.50182,10.155107,43.777515,40.13318,0.41557682,1.303617,0.013494508,0.07403717,0.83158904,0.81809455,9.926171,7.0999393,7.1890574,3.4357932,0.24089007,1.4742013,12.67974,0.94915056,-5.332243,-3.1808748,-2.01498,-7.442542,-8.149449,-2.377577,0.026232876,1.1368656,1.0679457,0.8086754,8.399508,0.67506874,10.524548,0.98220277,14.787909,0.7667127,757.96423,0.45494914,1036.4507,0.33133942,-148.55597,-0.5570996,1792.8256,0.2236832,835.915,0.4100691,-119.91931,-0.7696554,2812.4773,0.14594446,762.24445,0.36319748,-122.04286,-0.7359717,-8.820775,-0.7333348,19.056816,0.33895892,0.14834173,0.26177183,-0.0090377955,-1.0892986,0.51134026,0.77563334,17.809076,0.7248551,-19.142363,-0.817429,-8.587197,-2.0334945,-26.061174,-0.5788844,-11.574721,21.118872,0.043726914,0.0039657056,0.03901,1.8469657,0.53475934,0.79999995,0.32,0.6966666,0.42287377,-32.38334
"('/content/ravdess/Actor_12/03-01-02-02-02-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.737083333'))",,,,35.796116,0.08686009,33.486973,35.441917,38.881096,5.394123,16.769514,12.468477,28.494781,8.490837,0.12836882,1.1527635,0.011333255,0.04059189,0.25406906,0.2427358,2.2640762,1.1871476,2.822106,2.0919318,0.03353865,1.4200583,13.905069,1.1754918,6.2984858,1.3032858,4.8028193,2.577354,0.06720506,197.33481,0.012669316,1.3079444,0.8257847,0.90216225,9.91293,0.35571122,10.645472,0.4487255,21.560568,0.31274837,486.92654,0.5580046,1137.3673,0.25264397,-148.96169,-0.5563907,1492.1028,0.20594384,763.8012,0.3877866,-131.15985,-0.64857924,2567.1626,0.12591575,606.16113,0.45165402,-133.66542,-0.6117458,-14.542502,-0.4632323,25.291157,0.31018165,0.111452915,0.20170178,-0.011743062,-0.69889146,0.07561147,0.6350296,27.816435,0.52312595,5.922826,1.6460803,10.24871,1.6108181,-7.1641283,-2.247209,-4.4968038,12.961185,0.053121835,0.005814191,0.006928728,1.8817204,1.0899183,0.3525,0.16068214,0.53999996,0.43462625,-46.13354
"('/content/ravdess/Actor_12/03-01-05-02-01-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.636958333'))",,,,37.44111,0.16933383,32.50273,37.745262,43.16922,10.666489,276.03918,239.74261,128.28246,171.98134,0.6000126,1.3862977,0.00770142,0.06298268,1.1865605,1.1788591,15.463905,8.317056,17.101841,12.921273,0.46070054,1.9430301,11.779702,1.0589275,-0.3237452,-42.20288,4.017107,3.9262242,-1.2677075,-13.585222,0.05362402,2.7520127,1.267568,0.7973381,5.507169,0.85397685,-0.13063128,-194.00731,10.615719,2.2963157,505.86526,0.36843067,1221.3469,0.24628147,-155.076,-0.51317555,1479.2721,0.16839316,932.52454,0.38165325,-125.75622,-0.7264287,2521.9365,0.10708234,810.0348,0.52742535,-128.39769,-0.6846527,-7.015594,-1.2887559,19.73668,0.37836507,0.046456613,1.0241517,-0.010791221,-1.308002,1.0893453,1.079491,21.910212,0.45408034,-8.951224,-1.9175942,-2.4006343,-9.16201,-15.0731735,-1.1802387,-13.272547,24.419146,0.0060535274,0.011174736,0.06704999,2.486188,1.4005603,0.272,0.2374363,0.52,0.4449157,-26.972279
"('/content/ravdess/Actor_12/03-01-06-01-02-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.203208333'))",,,,37.827576,0.15118092,36.08422,38.204605,42.72882,6.6446,191.94008,205.93663,52.84641,17.170551,0.27814078,1.2676955,0.014911553,0.10157617,0.5349381,0.52002656,8.598604,4.649086,7.0020466,4.062684,0.1297543,1.5168073,8.09503,1.7421786,0.04184495,295.2143,3.606711,3.3421502,-3.193401,-4.6422896,0.040676624,1.294474,1.1738837,0.73575675,5.0708656,1.0873045,10.83244,1.1772263,16.585539,0.5293738,647.7427,0.49558842,1065.7709,0.26695028,-154.73735,-0.5184102,1708.9089,0.19131532,707.7087,0.42543718,-135.97585,-0.63215345,2769.7744,0.1375325,695.28796,0.6249762,-136.6994,-0.6211239,-10.786211,-0.62225556,19.563421,0.3790686,0.1260649,0.26118448,-0.015180926,-0.77253425,0.34586155,0.557503,18.714437,0.8478588,-3.6169295,-4.3051744,5.20737,3.5784566,-17.310505,-0.901201,-5.253223,16.182564,0.043959774,0.00967803,0.01343439,2.507837,0.6369427,0.555,0.175,0.65999997,0.43366653,-38.01956
"('/content/ravdess/Actor_12/03-01-08-02-02-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.670333333'))",,,,37.79971,0.13284823,32.447197,37.99968,43.144672,10.697475,41.303833,11.609048,66.33962,44.232437,0.29876953,1.3152528,0.01289383,0.031905003,0.6837816,0.67088777,7.062474,5.0928025,6.8313766,4.545717,0.17133333,1.7428739,10.603559,1.2789648,1.0187756,12.829316,0.6383932,25.005037,-3.3689005,-4.4810495,0.040261913,1.1817042,1.1905088,0.6119531,5.088578,1.007373,7.7334785,1.181969,18.82506,0.49858168,600.8722,0.46386468,1107.2139,0.28052637,-149.27446,-0.5564247,1621.2455,0.20346303,802.2539,0.41414577,-130.24097,-0.6799086,2697.2952,0.12403068,808.00555,0.43612865,-132.76613,-0.64179957,-9.717248,-0.8011528,21.047485,0.37451798,0.1372494,0.27954638,-0.013188703,-0.92008287,0.43706927,0.797057,22.23435,0.5728761,-5.8300986,-2.6194024,-2.198087,-10.194714,-14.013679,-1.3204443,-3.9775574,13.02142,0.077865675,0.0073376256,0.011868751,1.9125683,0.83102494,0.45333332,0.4047496,0.545,0.44729742,-36.659813
"('/content/ravdess/Actor_12/03-01-03-01-01-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.703708333'))",,,,35.892307,0.09087483,34.287075,35.37794,38.762966,4.475891,55.884735,27.838621,13.966252,6.055165,0.2641824,1.2402216,0.013358066,0.06744605,0.57282424,0.5594662,6.9766917,3.0882454,6.034209,3.528404,0.098289415,1.3912315,12.62942,1.1325316,-4.1314607,-2.5425148,7.3678303,1.7045047,-3.6673768,-3.6520462,0.016352857,0.9346686,1.1016258,0.6506829,8.06704,0.4009212,6.477359,1.4230924,13.490297,0.589465,490.1332,0.4059823,1099.051,0.17012161,-132.31076,-0.6981875,1483.328,0.16479863,821.7524,0.35675535,-123.47982,-0.7337182,2518.2168,0.099758625,640.9468,0.36040428,-124.75288,-0.7120826,-8.762514,-0.68388826,17.818476,0.32499883,0.08208264,0.63306105,-0.009937109,-0.93331414,0.2248693,0.5828889,25.969255,0.4295378,-8.557961,-1.3644146,12.211945,1.3900254,-12.471288,-1.2074664,-0.29908744,9.692607,0.06088821,0.013371999,0.010856651,2.1680217,0.82417583,0.49666667,0.49032867,0.52,0.4622229,-39.966713
"('/content/ravdess/Actor_12/03-01-02-02-01-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.970625'))",,,,35.11042,0.06570669,32.749367,35.334686,37.04936,4.2999916,17.224392,6.6186523,31.349154,10.842078,0.11215612,1.0997704,0.008642377,0.061152324,0.21967953,0.21103716,2.929558,1.4879937,2.2733607,1.2079024,0.03000509,1.2773116,13.034707,1.3105359,4.3533416,2.0129619,7.2861066,1.6606579,1.1228964,11.510002,0.015652915,0.9443834,1.0696641,0.7472925,10.021321,0.3128593,9.784589,0.7472453,22.462502,0.3319486,573.1538,0.49784297,1260.757,0.27006966,-147.82817,-0.55381143,1601.181,0.21293448,823.0116,0.37429363,-133.39684,-0.6225687,2647.693,0.13751553,821.3029,0.44985524,-135.94737,-0.58695316,-16.107172,-0.47382087,26.635365,0.29873112,0.09418213,0.36969346,-0.010328775,-0.97425365,0.0648982,0.5908745,28.76247,0.43460828,6.7939262,1.525276,13.827151,1.1260525,-3.4604614,-4.638229,-1.5682932,10.652343,0.07686596,0.01219507,0.009741454,2.5252526,1.534527,0.24166666,0.11305112,0.33285713,0.43067104,-47.819584
"('/content/ravdess/Actor_12/03-01-05-01-02-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.737083333'))",,,,32.645588,0.09016947,29.977459,32.319332,35.263763,5.2863045,137.22224,193.60695,25.069715,9.354808,0.1828484,1.2203023,0.008170519,0.045117147,0.38550416,0.37733364,3.8565526,2.4695163,4.8651595,3.7753973,0.06239529,1.4414878,13.817575,1.1897179,8.078617,1.3966126,6.633669,2.1153722,1.7455487,8.495353,0.016657531,1.1201223,1.0817378,0.61581403,7.4323487,0.388763,6.232885,1.4625409,23.043043,0.2751539,455.423,0.49342826,1108.9824,0.2267738,-136.40552,-0.6612314,1454.9762,0.20045571,735.3444,0.41016677,-132.04803,-0.66065186,2504.3423,0.10711026,748.0477,0.82528615,-134.78247,-0.619005,-13.315906,-0.50109833,23.868046,0.30784115,0.11712831,0.24059999,-0.014963406,-0.68691045,0.15466724,0.5705492,28.837372,0.47611427,3.8669462,3.3685622,10.530784,1.8720785,-8.433796,-2.1402888,-5.157588,13.950192,0.057182115,0.007078171,0.008236265,1.8817204,1.0899183,0.33249998,0.1938266,0.45,0.44622862,-42.784008
"('/content/ravdess/Actor_12/03-01-08-01-02-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,35.89035,0.11108377,32.00967,36.225693,37.898335,5.8886642,41.320942,13.844104,-48.453262,53.824852,0.23677538,1.3755403,0.007378918,0.019416235,0.52928674,0.5219078,6.786348,4.6804876,5.4178834,3.5478659,0.09825636,1.6372572,11.578117,1.1749254,1.6898359,7.6163573,4.8398876,2.3633466,-1.0149703,-15.908954,0.024033844,1.2401,1.0534064,0.64911616,7.284504,0.6025064,9.331124,1.1140327,19.301586,0.33010682,461.5533,0.42767212,1119.7571,0.19062445,-152.84282,-0.5364044,1502.6453,0.16490899,717.77374,0.4431674,-134.5337,-0.6487508,2535.2715,0.08147999,672.6388,0.3688314,-136.18361,-0.62379444,-10.540971,-0.55605227,20.116295,0.29613876,0.1280092,0.21434362,-0.0130662,-0.45519185,0.25100353,0.65236866,24.582132,0.41101047,-4.898554,-3.1348615,9.05606,1.8500727,-14.615089,-1.2565947,-3.4550111,12.559392,0.050225116,0.011309889,0.015156034,2.0057306,0.8720931,0.4033333,0.29408994,0.53999996,0.47670746,-39.74659
"('/content/ravdess/Actor_12/03-01-03-01-01-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.737062500'))",,,,35.746037,0.10155864,32.610054,35.280956,39.01346,6.403404,104.94606,129.35532,26.975397,7.737733,0.2708868,1.2421628,0.01441459,0.045849003,0.591048,0.5766334,6.2644496,3.049552,5.7820287,3.1786284,0.10444915,1.4194583,14.151453,0.9758174,-2.4382381,-4.6643004,7.4794903,1.6688446,-0.63507766,-23.686993,0.015534473,1.1847191,0.9836829,0.62174135,7.8037515,0.425768,5.37972,1.8728844,13.741118,0.5558865,494.4203,0.38105893,1094.7214,0.20118389,-136.04535,-0.6634169,1499.8912,0.16862896,825.1594,0.46743393,-122.91317,-0.74372715,2532.4954,0.09827653,638.8133,0.429753,-124.92956,-0.71124554,-8.65886,-0.7233709,18.408522,0.32506794,0.046641346,0.90879273,-0.010616619,-0.86309123,0.23884068,0.614637,26.624382,0.40380457,-7.983992,-1.6450201,10.438187,1.6678067,-10.896603,-1.4685928,-3.6416206,13.156657,0.031057758,0.011957206,0.010794513,2.1505377,0.8174387,0.5,0.5020624,0.525,0.46273643,-39.53016
"('/content/ravdess/Actor_12/03-01-07-01-02-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.703708333'))",,,,33.47983,0.12440034,29.854841,33.1873,36.953136,7.098295,93.4053,41.43502,391.6436,576.98724,0.18023032,1.2110299,0.007934744,0.057085738,0.38939705,0.3814623,3.878052,3.053652,3.3476121,1.1622846,0.06340495,1.474489,12.431685,1.2815906,5.8879333,1.9564899,5.061637,2.7367344,1.2587788,12.054019,0.043794557,1.6990703,0.958647,0.8427126,5.242165,0.86739767,2.9417608,2.7227442,18.889265,0.5213607,474.5477,0.38701186,1155.7142,0.25383735,-141.79115,-0.62192804,1495.4626,0.1656821,736.30695,0.38900083,-131.78188,-0.6671393,2626.8877,0.115889624,650.1924,0.43596905,-134.5251,-0.62630576,-11.6073475,-0.6609051,21.906528,0.3483972,0.11452233,0.2631615,-0.015614108,-0.7375548,0.15355848,0.6304873,27.12314,0.46700767,-0.28357616,-48.339252,7.741174,2.5861664,-11.861247,-1.291381,-5.5043697,15.121776,0.04098338,0.0088234665,0.011180794,1.897019,1.0989012,0.32999998,0.38006577,0.44599998,0.408343,-44.041462
"('/content/ravdess/Actor_12/03-01-07-02-01-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.537854167'))",,,,38.944305,0.16743995,34.30812,40.005127,45.064316,10.756195,60.473125,32.645626,41.80623,12.195728,0.40322414,1.0782895,0.018143337,0.2595283,0.75117445,0.7330311,7.19433,4.59675,6.0399103,4.3360777,0.19267675,1.3394957,13.241159,1.1545173,-5.8939834,-2.2764568,-0.45653236,-36.62588,-10.320152,-1.7170883,0.024653094,1.4838713,0.95117784,0.6311064,7.848853,0.7078891,8.98585,1.6862688,14.109966,1.1665144,658.7798,0.44013357,1192.8943,0.24418885,-129.53139,-0.7076474,1673.7156,0.20352675,907.7005,0.45722103,-115.34591,-0.7966122,2733.5361,0.16005822,779.0152,0.59800243,-117.643524,-0.7588899,-9.1971445,-1.002272,21.633402,0.4142011,0.12057436,0.37224457,-0.008259489,-1.5424185,0.3889536,0.67855984,23.861046,0.5752339,-12.5252,-1.1127069,-6.3680267,-3.4050949,-20.787258,-0.9524952,-1.7670034,9.775209,0.07463128,0.0077342507,0.02577746,1.7699115,0.8948546,0.5125,0.30808887,0.58,0.42355636,-34.83207
"('/content/ravdess/Actor_12/03-01-02-01-01-01-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.870520833'))",,,,35.373184,0.08071197,33.40403,34.738445,38.15809,4.754059,87.86347,61.40799,20.4201,9.961123,0.13641463,1.1202997,0.006346674,0.07329123,0.2768561,0.27050942,3.2093053,1.6609387,2.959343,1.4383006,0.038187664,1.2763988,13.463337,1.2583048,4.827372,1.7189727,6.605942,1.766433,-0.1811927,-71.25652,0.015937285,1.1690618,0.97572577,0.88007855,9.045348,0.4599584,10.688256,0.7656385,21.54323,0.42932668,516.62274,0.46940708,1245.0254,0.30214557,-143.81245,-0.58738065,1525.4347,0.20660204,834.70245,0.3753284,-129.11743,-0.6597458,2574.8018,0.12199517,770.16455,0.3630812,-132.2794,-0.6133302,-13.902212,-0.5698724,25.41176,0.33269352,0.08393119,0.42011675,-0.00944301,-1.0822313,0.08227042,0.565384,27.966848,0.46787265,4.4289255,2.567363,8.436241,1.9478763,-4.5684624,-3.528167,-2.5424266,10.446121,0.06385055,0.008680193,0.009799343,2.3316064,1.312336,0.294,0.12690152,0.436,0.46761522,-46.69386
"('/content/ravdess/Actor_12/03-01-05-01-02-02-12.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.137458333'))",,,,32.14552,0.07873983,30.317099,31.871826,33.699833,3.3827343,80.383095,81.000755,22.724615,7.258628,0.20586334,1.3177366,0.006592027,0.03526709,0.45620283,0.4496108,6.0662556,3.7789745,5.314632,5.1722865,0.06482047,1.5502695,12.403659,1.3243618,4.9902434,2.2515283,6.1933036,2.0973718,-0.79967076,-19.40476,0.016373541,0.93184656,0.98954237,0.61370116,7.4961114,0.311891,3.360249,2.0812817,20.073912,0.34680787,432.6515,0.42439672,1137.9625,0.24322008,-135.9625,-0.6677768,1408.3114,0.18836072,764.5888,0.4116954,-129.64804,-0.6883158,2476.5176,0.11081713,624.63684,0.4156806,-132.20302,-0.64944,-11.634206,-0.6052119,22.66903,0.34993446,0.11210983,0.24939981,-0.015545739,-0.7060712,0.16195108,0.6482804,28.4199,0.4755717,1.1141165,12.613343,11.259589,1.6178584,-10.232347,-1.8833337,-3.7266705,12.304131,0.06714028,0.009874039,0.0057235053,1.6990292,0.7371008,0.5133333,0.124988884,0.615,0.4958074,-41.67132
"('/content/ravdess/Actor_06/03-01-03-02-01-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,53.38115,0.07965478,52.206223,53.54467,55.988255,3.782032,48.700645,30.092255,36.90097,21.455397,0.77211076,1.0818695,0.07949196,0.3955852,1.751487,1.671995,13.924262,6.732522,14.304434,8.249356,0.58175576,1.4440876,-2.9119885,-2.475324,-22.264494,-0.859074,-3.2296243,-3.7370043,-3.5461235,-5.6671505,0.02373127,1.0487043,1.08836,0.67855704,7.5386767,0.97044146,-0.90442914,-13.648714,0.46847695,31.874804,919.8491,0.3363329,781.39154,0.3856071,-133.3951,-0.67149734,1943.5768,0.16440645,782.2716,0.36324102,-97.118805,-0.97775775,2925.7112,0.110410064,908.82574,0.36542675,-95.47613,-0.98402804,2.3493285,3.3223996,9.668942,0.5799563,0.04577916,0.86131966,-0.007630998,-2.5049322,1.0397708,0.8762103,-3.1860359,-2.5062747,-34.670055,-0.5014172,-7.3358274,-1.8814393,-16.098198,-1.1457331,3.8244934,7.3714957,0.042382084,0.009369366,0.03575804,3.1518624,0.8720931,0.62333333,0.6626378,0.375,0.2583118,-26.80791
